Número;Modelo;Série;CFOP;Emissão;Cliente;Valor;Status;Mensagem retorno;Chave NF-e;Impresso;Carta correção;
100263;99;RP1;5933;05/12/2025;consumidor final;235,00;Normal;;;Não;Não;
100262;99;RP1;5933;05/12/2025;consumidor final;400,00;Normal;;;Não;Não;
100261;99;RP1;5933;05/12/2025;consumidor final;465,00;Normal;;;Não;Não;
100260;99;RP1;5933;05/12/2025;consumidor final;255,00;Normal;;;Não;Não;
100259;99;RP1;5933;05/12/2025;consumidor final;255,00;Normal;;;Não;Não;
100258;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100257;99;RP1;5933;05/12/2025;consumidor final;195,00;Normal;;;Não;Não;
100256;99;RP1;5933;05/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100255;99;RP1;5933;05/12/2025;consumidor final;270,00;Normal;;;Não;Não;
100254;99;RP1;5933;05/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099350;99;RP1;5933;05/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099349;99;RP1;5933;05/12/2025;consumidor final;465,00;Normal;;;Não;Não;
099348;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099347;99;RP1;5933;05/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099346;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099345;99;RP1;5933;05/12/2025;consumidor final;400,00;Normal;;;Não;Não;
099344;99;RP1;5933;05/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099343;99;RP1;5933;05/12/2025;consumidor final;540,00;Normal;;;Não;Não;
099342;99;RP1;5933;05/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099341;99;RP1;5933;05/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099340;99;RP1;5933;05/12/2025;consumidor final;208,00;Normal;;;Não;Não;
099339;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099338;99;RP1;5933;05/12/2025;consumidor final;230,00;Normal;;;Não;Não;
099337;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099336;99;RP1;5933;05/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099335;99;RP1;5933;05/12/2025;consumidor final;400,00;Normal;;;Não;Não;
099334;99;RP1;5933;05/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099333;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099332;99;RP1;5933;05/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099331;99;RP1;5933;05/12/2025;consumidor final;1.000,00;Normal;;;Não;Não;
099330;99;RP1;5933;05/12/2025;consumidor final;625,00;Normal;;;Não;Não;
099329;99;RP1;5933;05/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099328;99;RP1;5933;05/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099327;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099326;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099325;99;RP1;5933;05/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099324;99;RP1;5933;05/12/2025;consumidor final;230,00;Normal;;;Não;Não;
099323;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099322;99;RP1;5933;05/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099321;99;RP1;5933;05/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099320;99;RP1;5933;05/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099319;99;RP1;5933;05/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099318;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099317;99;RP1;5933;05/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099316;99;RP1;5933;05/12/2025;consumidor final;470,00;Normal;;;Não;Não;
099315;99;RP1;5933;05/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099314;99;RP1;5933;05/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099313;99;RP1;5933;05/12/2025;consumidor final;750,00;Normal;Série do RPS inválida.;;Não;Não;
099312;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099311;99;RP1;5933;05/12/2025;consumidor final;480,00;Normal;;;Não;Não;
099310;99;RP1;5933;05/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099309;99;RP1;5933;05/12/2025;consumidor final;1.300,00;Normal;;;Não;Não;
099308;99;RP1;5933;05/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099307;99;RP1;5933;05/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099306;99;RP1;5933;05/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099305;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099304;99;RP1;5933;05/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099303;99;RP1;5933;05/12/2025;consumidor final;1.150,00;Normal;;;Não;Não;
099302;99;RP1;5933;05/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099301;99;RP1;5933;05/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099300;99;RP1;5933;05/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099299;99;RP1;5933;05/12/2025;consumidor final;330,00;Normal;;;Não;Não;
099298;99;RP1;5933;05/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099297;99;RP1;5933;05/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099296;99;RP1;5933;05/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099295;99;RP1;5933;05/12/2025;consumidor final;400,00;Normal;;;Não;Não;
099294;99;RP1;5933;05/12/2025;consumidor final;465,00;Normal;;;Não;Não;
099293;99;RP1;5933;05/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099292;99;RP1;5933;05/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099291;99;RP1;5933;05/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099290;99;RP1;5933;05/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099289;99;RP1;5933;05/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099288;99;RP1;5933;05/12/2025;consumidor final;270,00;Normal;;;Não;Não;
099287;99;RP1;5933;05/12/2025;consumidor final;180,00;Normal;;;Não;Não;
100253;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100252;99;RP1;5933;04/12/2025;consumidor final;255,00;Normal;;;Não;Não;
100251;99;RP1;5933;04/12/2025;consumidor final;280,00;Normal;;;Não;Não;
100250;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
100249;99;RP1;5933;04/12/2025;consumidor final;820,00;Normal;;;Não;Não;
100248;99;RP1;5933;04/12/2025;consumidor final;235,00;Normal;;;Não;Não;
100247;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100246;99;RP1;5933;04/12/2025;consumidor final;465,00;Normal;;;Não;Não;
100245;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100244;99;RP1;5933;04/12/2025;consumidor final;230,00;Normal;;;Não;Não;
100243;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100242;99;RP1;5933;04/12/2025;consumidor final;230,00;Normal;;;Não;Não;
100241;99;RP1;5933;04/12/2025;consumidor final;310,00;Normal;;;Não;Não;
100240;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100239;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100238;99;RP1;5933;04/12/2025;consumidor final;210,00;Normal;;;Não;Não;
100237;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100236;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100235;99;RP1;5933;04/12/2025;consumidor final;515,00;Normal;;;Não;Não;
100234;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
100233;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100232;99;RP1;5933;04/12/2025;consumidor final;785,00;Normal;;;Não;Não;
100231;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100230;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100229;99;RP1;5933;04/12/2025;consumidor final;390,00;Normal;;;Não;Não;
100228;99;RP1;5933;04/12/2025;consumidor final;2.292,00;Normal;;;Não;Não;
100227;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100226;99;RP1;5933;04/12/2025;consumidor final;300,00;Normal;;;Não;Não;
100225;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100224;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100223;99;RP1;5933;04/12/2025;consumidor final;275,00;Normal;;;Não;Não;
100222;99;RP1;5933;04/12/2025;consumidor final;180,00;Normal;;;Não;Não;
100221;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100220;99;RP1;5933;04/12/2025;consumidor final;120,00;Normal;;;Não;Não;
100219;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
100218;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100217;99;RP1;5933;04/12/2025;consumidor final;395,00;Normal;;;Não;Não;
100216;99;RP1;5933;04/12/2025;consumidor final;1.030,00;Normal;;;Não;Não;
100215;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100214;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100213;99;RP1;5933;04/12/2025;consumidor final;255,00;Normal;;;Não;Não;
100212;99;RP1;5933;04/12/2025;consumidor final;545,00;Normal;;;Não;Não;
100211;99;RP1;5933;04/12/2025;consumidor final;280,00;Normal;;;Não;Não;
100210;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100209;99;RP1;5933;04/12/2025;consumidor final;180,00;Normal;;;Não;Não;
100208;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100207;99;RP1;5933;04/12/2025;consumidor final;230,00;Normal;;;Não;Não;
100206;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100205;99;RP1;5933;04/12/2025;consumidor final;195,00;Normal;;;Não;Não;
100204;99;RP1;5933;04/12/2025;consumidor final;330,00;Normal;;;Não;Não;
100203;99;RP1;5933;04/12/2025;consumidor final;465,00;Normal;;;Não;Não;
100202;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100201;99;RP1;5933;04/12/2025;consumidor final;255,00;Normal;;;Não;Não;
100200;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
100199;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
100198;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100197;99;RP1;5933;04/12/2025;consumidor final;210,00;Normal;;;Não;Não;
100196;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100195;99;RP1;5933;04/12/2025;consumidor final;255,00;Normal;;;Não;Não;
100194;99;RP1;5933;04/12/2025;consumidor final;230,00;Normal;;;Não;Não;
100193;99;RP1;5933;04/12/2025;consumidor final;865,00;Normal;;;Não;Não;
100192;99;RP1;5933;04/12/2025;consumidor final;195,00;Normal;;;Não;Não;
100191;99;RP1;5933;04/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099286;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099285;99;RP1;5933;04/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099284;99;RP1;5933;04/12/2025;consumidor final;280,00;Normal;;;Não;Não;
099283;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099282;99;RP1;5933;04/12/2025;consumidor final;820,00;Normal;;;Não;Não;
099281;99;RP1;5933;04/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099280;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099279;99;RP1;5933;04/12/2025;consumidor final;465,00;Normal;;;Não;Não;
099278;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099277;99;RP1;5933;04/12/2025;consumidor final;230,00;Normal;;;Não;Não;
099276;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099275;99;RP1;5933;04/12/2025;consumidor final;230,00;Normal;;;Não;Não;
099274;99;RP1;5933;04/12/2025;consumidor final;310,00;Normal;;;Não;Não;
099273;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099272;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099271;99;RP1;5933;04/12/2025;consumidor final;210,00;Normal;;;Não;Não;
099270;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099269;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099268;99;RP1;5933;04/12/2025;consumidor final;515,00;Normal;;;Não;Não;
099267;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099266;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099265;99;RP1;5933;04/12/2025;consumidor final;785,00;Normal;;;Não;Não;
099264;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099263;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099262;99;RP1;5933;04/12/2025;consumidor final;390,00;Normal;;;Não;Não;
099261;99;RP1;5933;04/12/2025;consumidor final;2.292,00;Normal;;;Não;Não;
099260;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099259;99;RP1;5933;04/12/2025;consumidor final;300,00;Normal;;;Não;Não;
099258;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099257;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099256;99;RP1;5933;04/12/2025;consumidor final;275,00;Normal;;;Não;Não;
099255;99;RP1;5933;04/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099254;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099253;99;RP1;5933;04/12/2025;consumidor final;120,00;Normal;;;Não;Não;
099252;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099251;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099250;99;RP1;5933;04/12/2025;consumidor final;395,00;Normal;;;Não;Não;
099249;99;RP1;5933;04/12/2025;consumidor final;1.030,00;Normal;;;Não;Não;
099248;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;Série do RPS inválida.;;Não;Não;
099247;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099246;99;RP1;5933;04/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099245;99;RP1;5933;04/12/2025;consumidor final;545,00;Normal;;;Não;Não;
099244;99;RP1;5933;04/12/2025;consumidor final;280,00;Normal;;;Não;Não;
099243;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099242;99;RP1;5933;04/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099241;99;RP1;5933;04/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099240;99;RP1;5933;04/12/2025;consumidor final;230,00;Normal;;;Não;Não;
099239;99;RP1;5933;04/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099238;99;RP1;5933;04/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099237;99;RP1;5933;04/12/2025;consumidor final;330,00;Normal;;;Não;Não;
099236;99;RP1;5933;04/12/2025;consumidor final;465,00;Normal;;;Não;Não;
099235;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099234;99;RP1;5933;04/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099233;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099232;99;RP1;5933;04/12/2025;consumidor final;155,00;Normal;;;Não;Não;
099231;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099230;99;RP1;5933;04/12/2025;consumidor final;210,00;Normal;;;Não;Não;
099229;99;RP1;5933;04/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099228;99;RP1;5933;04/12/2025;consumidor final;255,00;Normal;;;Não;Não;
099227;99;RP1;5933;04/12/2025;consumidor final;230,00;Normal;;;Não;Não;
099226;99;RP1;5933;04/12/2025;consumidor final;865,00;Normal;;;Não;Não;
099225;99;RP1;5933;04/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099224;99;RP1;5933;04/12/2025;consumidor final;195,00;Normal;;;Não;Não;
100190;99;RP1;5933;03/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100189;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100188;99;RP1;5933;03/12/2025;consumidor final;470,00;Normal;;;Não;Não;
100187;99;RP1;5933;03/12/2025;consumidor final;1.000,00;Normal;;;Não;Não;
100186;99;RP1;5933;03/12/2025;consumidor final;55,00;Normal;;;Não;Não;
100185;99;RP1;5933;03/12/2025;consumidor final;180,00;Normal;;;Não;Não;
100184;99;RP1;5933;03/12/2025;consumidor final;400,00;Normal;;;Não;Não;
100183;99;RP1;5933;03/12/2025;consumidor final;180,00;Normal;;;Não;Não;
100182;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100181;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100180;99;RP1;5933;03/12/2025;consumidor final;235,00;Normal;;;Não;Não;
100179;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100178;99;RP1;5933;03/12/2025;consumidor final;180,00;Normal;;;Não;Não;
100177;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100176;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100175;99;RP1;5933;03/12/2025;consumidor final;310,00;Normal;;;Não;Não;
100174;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100173;99;RP1;5933;03/12/2025;consumidor final;310,00;Normal;;;Não;Não;
100172;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100171;99;RP1;5933;03/12/2025;consumidor final;310,00;Normal;;;Não;Não;
100170;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100169;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100168;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100167;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100166;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100165;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100164;99;RP1;5933;03/12/2025;consumidor final;210,00;Normal;;;Não;Não;
100163;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100162;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100161;99;RP1;5933;03/12/2025;consumidor final;195,00;Normal;;;Não;Não;
100160;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100159;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100158;99;RP1;5933;03/12/2025;consumidor final;1.025,00;Normal;;;Não;Não;
100157;99;RP1;5933;03/12/2025;consumidor final;180,00;Normal;;;Não;Não;
100156;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100155;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100154;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100153;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100152;99;RP1;5933;03/12/2025;consumidor final;420,00;Normal;;;Não;Não;
100151;99;RP1;5933;03/12/2025;consumidor final;210,00;Normal;;;Não;Não;
100150;99;RP1;5933;03/12/2025;consumidor final;270,00;Normal;;;Não;Não;
100149;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100148;99;RP1;5933;03/12/2025;consumidor final;330,00;Normal;;;Não;Não;
100147;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100146;99;RP1;5933;03/12/2025;consumidor final;195,00;Normal;;;Não;Não;
100145;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100144;99;RP1;5933;03/12/2025;consumidor final;400,00;Normal;;;Não;Não;
100143;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100142;99;RP1;5933;03/12/2025;consumidor final;475,00;Normal;;;Não;Não;
100141;99;RP1;5933;03/12/2025;consumidor final;300,00;Normal;;;Não;Não;
100140;99;RP1;5933;03/12/2025;consumidor final;420,00;Normal;;;Não;Não;
099223;99;RP1;5933;03/12/2025;consumidor final;200,00;Normal;;;Não;Não;
099222;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099221;99;RP1;5933;03/12/2025;consumidor final;470,00;Normal;;;Não;Não;
099220;99;RP1;5933;03/12/2025;consumidor final;1.000,00;Normal;;;Não;Não;
099219;99;RP1;5933;03/12/2025;consumidor final;55,00;Normal;;;Não;Não;
099218;99;RP1;5933;03/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099217;99;RP1;5933;03/12/2025;consumidor final;400,00;Normal;;;Não;Não;
099216;99;RP1;5933;03/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099215;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099214;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099213;99;RP1;5933;03/12/2025;consumidor final;235,00;Normal;;;Não;Não;
099212;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099211;99;RP1;5933;03/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099210;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099209;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099208;99;RP1;5933;03/12/2025;consumidor final;310,00;Normal;;;Não;Não;
099207;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099206;99;RP1;5933;03/12/2025;consumidor final;310,00;Normal;;;Não;Não;
099205;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099204;99;RP1;5933;03/12/2025;consumidor final;310,00;Normal;;;Não;Não;
099203;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099202;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099201;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099200;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099199;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099198;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099197;99;RP1;5933;03/12/2025;consumidor final;210,00;Normal;;;Não;Não;
099196;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099195;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099194;99;RP1;5933;03/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099193;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099192;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099191;99;RP1;5933;03/12/2025;consumidor final;1.025,00;Normal;;;Não;Não;
099190;99;RP1;5933;03/12/2025;consumidor final;180,00;Normal;;;Não;Não;
099189;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099188;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099187;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099186;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099185;99;RP1;5933;03/12/2025;consumidor final;420,00;Normal;;;Não;Não;
099184;99;RP1;5933;03/12/2025;consumidor final;210,00;Normal;;;Não;Não;
099183;99;RP1;5933;03/12/2025;consumidor final;270,00;Normal;;;Não;Não;
099182;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099181;99;RP1;5933;03/12/2025;consumidor final;330,00;Normal;;;Não;Não;
099180;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099179;99;RP1;5933;03/12/2025;consumidor final;195,00;Normal;;;Não;Não;
099178;99;RP1;5933;03/12/2025;consumidor final;130,00;Normal;;;Não;Não;
099177;99;RP1;5933;03/12/2025;consumidor final;400,00;Normal;;;Não;Não;
099176;99;RP1;5933;03/12/2025;consumidor final;165,00;Normal;;;Não;Não;
099175;99;RP1;5933;03/12/2025;consumidor final;475,00;Normal;;;Não;Não;
099174;99;RP1;5933;03/12/2025;consumidor final;300,00;Normal;;;Não;Não;
099173;99;RP1;5933;03/12/2025;consumidor final;420,00;Normal;;;Não;Não;
100139;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100138;99;RP1;5933;02/12/2025;consumidor final;470,00;Normal;;;Não;Não;
100137;99;RP1;5933;02/12/2025;consumidor final;155,00;Normal;;;Não;Não;
100136;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100135;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100134;99;RP1;5933;02/12/2025;consumidor final;280,00;Normal;;;Não;Não;
100133;99;RP1;5933;02/12/2025;consumidor final;330,00;Normal;;;Não;Não;
100132;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100131;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100130;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100129;99;RP1;5933;02/12/2025;consumidor final;545,00;Normal;;;Não;Não;
100128;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100127;99;RP1;5933;02/12/2025;consumidor final;155,00;Normal;;;Não;Não;
100126;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100125;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100124;99;RP1;5933;02/12/2025;consumidor final;118,00;Normal;;;Não;Não;
100123;99;RP1;5933;02/12/2025;consumidor final;130,00;Normal;;;Não;Não;
100122;99;RP1;5933;02/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100121;99;RP1;5933;02/12/2025;consumidor final;200,00;Normal;;;Não;Não;
100120;99;RP1;5933;02/12/2025;consumidor final;330,00;Normal;;;Não;Não;
100119;99;RP1;5933;02/12/2025;consumidor final;165,00;Normal;;;Não;Não;
100118;99;RP1;5933;02/12/2025;consumidor final;155,00;Normal;;;Não;Não;
100117;99;RP1;5933;02/12/2025;consumidor final;340,00;Normal;;;Não;Não;
100116;99;RP1;5933;02/12/2025;consumidor final;395,00;Normal;;;Não;Não;
100115;99;RP1;5933;02/12/2025;consumidor final;280,00;Normal;;;Não;Não;
100114;99;RP1;5933;02/12/2025;consumidor final;1.105,00;Normal;;;Não;Não;
100113;99;RP1;5933;02/12/2025;consumidor final;235,00;Normal;;;Não;Não;
100112;99;RP1;5933;02/12/2025;consumidor final;235,00;Normal;;;Não;Não;
